C2012,4,,,,,
C2013,4,,,,,
C2014,2,,,,,
C2015,2,,,,,
C2016,8,,,,,
C2018,4,,,,,
C2019,3,,,,,
C202,2,,,,,
C2020,3,,,,,
C2021,4,,,,,
C2022,1,,,,,
C2023,3,,,,,
C2024,2,,,,,
C2025,1,,,,,
C2026,1,,,,,
C2027,2,,,,,
C2029,4,,,,,
C203,3,,,,,
C2030,6,,,,,
C2031,1,,,,,
C2032,4,,,,,
C2033,3,,,,,
C2035,1,,,,,
C2036,3,,,,,
C2038,2,,,,,
C204,2,,,,,
C2040,4,,,,,
C2041,1,,,,,
C2042,5,,,,,
C2043,1,,,,,
C2044,2,,,,,
C2045,3,,,,,
C2047,1,,,,,
C2049,1,,,,,
C205,3,,,,,
C2050,1,,,,,
C2051,3,,,,,
C2052,2,,,,,
C2053,1,,,,,
C2054,1,,,,,
C2055,3,,,,,
C2057,3,,,,,
C2058,3,,,,,
C2059,3,,,,,
C2061,2,,,,,
C2063,2,,,,,
C2064,4,,,,,
C2065,2,,,,,
C2066,1,,,,,
C2067,1,,,,,
C2068,1,,,,,
C2069,3,,,,,
C207,2,,,,,
C2070,1,,,,,
C2071,1,,,,,
C2072,2,,,,,
C2074,1,,,,,
C2076,2,,,,,
C2077,1,,,,,
C2078,2,,,,,
C208,1,,,,,
C2080,2,,,,,
C2081,1,,,,,
C2082,4,,,,,
C2083,2,,,,,
C2084,1,,,,,
C2085,2,,,,,
C2087,1,,,,,
C2088,2,,,,,
C2089,2,,,,,
C2090,6,,,,,
C2091,4,,,,,
C2092,2,,,,,
C2094,2,,,,,
C2095,4,,,,,
C2096,1,,,,,
C2097,1,,,,,
C2098,1,,,,,
C210,2,,,,,
C2101,1,,,,,
C2102,3,,,,,
C2103,7,,,,,
C2104,4,,,,,
C2105,3,,,,,
C2106,2,,,,,
C2107,1,,,,,
C2108,2,,,,,
C2109,2,,,,,
C211,1,,,,,
C2110,1,,,,,
C2111,1,,,,,
C2112,1,,,,,
C2114,3,,,,,
C2115,1,,,,,
C2116,4,,,,,
C2117,1,,,,,
C212,2,,,,,
C2120,3,,,,,
C2121,2,,,,,
C2122,4,,,,,
C2123,3,,,,,
C2124,6,,,,,
C2125,3,,,,,
C2126,1,,,,,
C2127,1,,,,,
C2128,3,,,,,
C2129,1,,,,,
C213,2,,,,,
C2130,3,,,,,
C2131,2,,,,,
C2133,1,,,,,
C2134,2,,,,,
C2135,1,,,,,
C2136,1,,,,,
C2137,5,,,,,
C2138,4,,,,,
C2139,1,,,,,
C214,1,,,,,
C2140,3,,,,,
C2141,1,,,,,
C2142,6,,,,,
C2145,2,,,,,
C2147,3,,,,,
C2148,2,,,,,
C2149,2,,,,,
C215,5,,,,,
C2150,3,,,,,
C2151,4,,,,,
C2152,4,,,,,
C2153,1,,,,,
C2154,2,,,,,
C2156,2,,,,,
C2157,4,,,,,
C2158,5,,,,,
C2159,1,,,,,
C216,5,,,,,
C2160,1,,,,,
C2161,3,,,,,
C2163,2,,,,,
C2164,1,,,,,
C2165,1,,,,,
C2166,3,,,,,
C2167,2,,,,,
C2168,2,,,,,
C2169,6,,,,,
C217,6,,,,,
C2171,3,,,,,
C2172,2,,,,,
C2173,1,,,,,
C2175,2,,,,,
C2176,1,,,,,
C2177,2,,,,,
C2178,1,,,,,
C2179,1,,,,,
C218,3,,,,,
C2180,2,,,,,
C2181,6,,,,,
C2182,1,,,,,
C2183,1,,,,,
C2184,6,,,,,
C2185,3,,,,,
C2186,2,,,,,
C2187,2,,,,,
C2189,1,,,,,
C219,4,,,,,
C2190,1,,,,,
C2192,1,,,,,
C2193,1,,,,,
C2195,2,,,,,
C2196,2,,,,,
C2197,2,,,,,
C2198,3,,,,,
C2199,1,,,,,
C2200,2,,,,,
C2201,2,,,,,
C2202,2,,,,,
C2203,2,,,,,
C2204,3,,,,,
C2205,2,,,,,
C2206,2,,,,,
C2208,3,,,,,
C2209,1,,,,,
C221,3,,,,,
C2210,1,,,,,
C2211,3,,,,,
C2212,1,,,,,
C2213,2,,,,,
C2214,1,,,,,
C2215,2,,,,,
C2216,2,,,,,
C2219,2,,,,,
C222,3,,,,,
C2220,1,,,,,
C2221,2,,,,,
C2222,4,,,,,
C2223,1,,,,,
C2224,5,,,,,
C2225,1,,,,,
C2226,2,,,,,
C2227,3,,,,,
C2230,4,,,,,
C2231,2,,,,,
C2233,2,,,,,
C2234,2,,,,,
C2235,1,,,,,
C2236,1,,,,,
C2237,1,,,,,
C2238,3,,,,,
C224,3,,,,,
C2240,1,,,,,
C2241,1,,,,,
C2242,2,,,,,
C2243,1,,,,,
C2244,2,,,,,
C2245,3,,,,,
C2246,1,,,,,
C2247,4,,,,,
C2248,3,,,,,
C2249,2,,,,,
C225,2,,,,,
C2250,2,,,,,
C2251,1,,,,,
C2252,2,,,,,
C2253,5,,,,,
C2254,3,,,,,
C2256,4,,,,,
C2257,2,,,,,
C2258,1,,,,,
C2259,3,,,,,
C226,1,,,,,
C2261,2,,,,,
C2262,3,,,,,
C2263,2,,,,,
C2265,2,,,,,
C2266,1,,,,,
C2268,2,,,,,
C2269,1,,,,,
C227,2,,,,,
C2270,1,,,,,
C2271,2,,,,,
C2272,2,,,,,
C2273,2,,,,,
C2274,2,,,,,
C2275,1,,,,,
C2276,2,,,,,
C2277,1,,,,,
C2278,1,,,,,
C2279,1,,,,,
C228,2,,,,,
C2280,1,,,,,
C2281,4,,,,,
C2282,1,,,,,
C2283,2,,,,,
C2284,2,,,,,
C2285,2,,,,,
C2286,4,,,,,
C2287,1,,,,,
C2288,1,,,,,
C2289,6,,,,,
C2290,2,,,,,
C2291,3,,,,,
C2292,2,,,,,
C2294,3,,,,,
C2295,2,,,,,
C2296,1,,,,,
C2298,2,,,,,
C2299,2,,,,,
C230,2,,,,,
C2300,3,,,,,
C2301,3,,,,,
C2302,1,,,,,
C2303,3,,,,,
C2304,1,,,,,
C2305,2,,,,,
C2306,1,,,,,
C2308,1,,,,,
C2309,3,,,,,
C231,1,,,,,
C2310,3,,,,,
C2311,1,,,,,
C2312,3,,,,,
C2313,1,,,,,
C2314,3,,,,,
C2315,4,,,,,
C2316,2,,,,,
C2317,1,,,,,
C2318,1,,,,,
C2319,2,,,,,
C232,2,,,,,
C2320,2,,,,,
C2321,3,,,,,
C2322,4,,,,,
C2324,4,,,,,
C2325,3,,,,,
C2326,2,,,,,
C2327,1,,,,,
C2328,2,,,,,
C2329,1,,,,,
C233,2,,,,,
C2330,2,,,,,
C2332,1,,,,,
C2333,1,,,,,
C2334,2,,,,,
C2336,2,,,,,
C2337,3,,,,,
C2338,1,,,,,
C2339,2,,,,,
C234,1,,,,,
C2342,1,,,,,
C2343,3,,,,,
C2344,1,,,,,
C2345,3,,,,,
C2346,1,,,,,
C2347,1,,,,,
C2348,2,,,,,
C2349,2,,,,,
C235,2,,,,,
C2350,4,,,,,
C2351,2,,,,,
C2352,1,,,,,
C2353,1,,,,,
C2354,3,,,,,
C2355,1,,,,,
C2356,1,,,,,
C2357,4,,,,,
C2358,2,,,,,
C2359,1,,,,,
C2360,2,,,,,
C2361,6,,,,,
C2362,4,,,,,
C2363,2,,,,,
C2364,1,,,,,
C2365,1,,,,,
C2366,1,,,,,
C2367,2,,,,,
C2368,3,,,,,
C2369,1,,,,,
C237,1,,,,,
C2370,1,,,,,
C2371,4,,,,,
C2372,1,,,,,
C2373,1,,,,,
C2374,4,,,,,
C2375,1,,,,,
C2376,2,,,,,
C2377,2,,,,,
C2378,2,,,,,
C2379,6,,,,,
C238,1,,,,,
C2380,1,,,,,
C2381,3,,,,,
C2382,1,,,,,
C2384,1,,,,,
C2385,1,,,,,
C2386,2,,,,,
C2387,2,,,,,
C2389,5,,,,,
C239,4,,,,,
C2390,4,,,,,
C2393,1,,,,,
C2394,3,,,,,
C2395,2,,,,,
C2396,6,,,,,
C2397,1,,,,,
C2398,1,,,,,
C2399,1,,,,,
C240,1,,,,,
C2400,2,,,,,
C2401,4,,,,,
C2402,5,,,,,
C2403,3,,,,,
C2404,1,,,,,
C2405,1,,,,,
C2406,1,,,,,
C2407,4,,,,,
C2408,1,,,,,
C2411,2,,,,,
C2412,2,,,,,
C2413,2,,,,,
C2414,1,,,,,
C2415,3,,,,,
C2416,3,,,,,
C2417,1,,,,,
C2418,2,,,,,
C2419,4,,,,,
C242,2,,,,,
C2420,2,,,,,
C2421,5,,,,,
C2423,5,,,,,
C2424,2,,,,,
C2425,3,,,,,
C2426,1,,,,,
C2427,2,,,,,
C2429,1,,,,,
C243,3,,,,,
C2430,3,,,,,
C2432,4,,,,,
C2433,2,,,,,
C2434,1,,,,,
C2435,2,,,,,
C2436,3,,,,,
C2438,3,,,,,
C2439,1,,,,,
C2441,2,,,,,
C2442,3,,,,,
C2443,3,,,,,
C2444,2,,,,,
C2445,1,,,,,
C2446,4,,,,,
C2447,1,,,,,
C2448,3,,,,,
C2449,1,,,,,
C245,2,,,,,
C2450,3,,,,,
C2451,2,,,,,
C2452,1,,,,,
C2454,4,,,,,
C2455,2,,,,,
C2456,2,,,,,
C2458,3,,,,,
C2459,1,,,,,
C246,3,,,,,
C2461,1,,,,,
C2462,3,,,,,
C2463,5,,,,,
C2464,1,,,,,
C2465,1,,,,,
C2466,3,,,,,
C2467,3,,,,,
C2468,1,,,,,
C2469,1,,,,,
C247,1,,,,,
C2470,1,,,,,
C2471,2,,,,,
C2472,2,,,,,
C2473,3,,,,,
C2474,3,,,,,
C2477,2,,,,,
C248,1,,,,,
C2481,3,,,,,
C2482,1,,,,,
C2483,1,,,,,
C2484,1,,,,,
C2485,4,,,,,
C2486,4,,,,,
C2487,2,,,,,
C2488,2,,,,,
C2489,1,,,,,
C2490,1,,,,,
C2491,4,,,,,
C2492,2,,,,,
C2493,2,,,,,
C2494,2,,,,,
C2495,1,,,,,
C2496,5,,,,,
C2498,2,,,,,
C2499,5,,,,,
C250,1,,,,,
C2500,1,,,,,
C2501,1,,,,,
C2502,3,,,,,
C2504,2,,,,,
C2505,3,,,,,
C2506,2,,,,,
C2507,3,,,,,
C2508,4,,,,,
C2509,2,,,,,
C251,1,,,,,
C2510,1,,,,,
C2511,2,,,,,
C2512,3,,,,,
C2513,1,,,,,
C2514,3,,,,,
C2515,2,,,,,
C2516,5,,,,,
C2517,2,,,,,
C2518,3,,,,,
C2519,1,,,,,
C2520,1,,,,,
C2521,1,,,,,
C2522,2,,,,,
C2523,3,,,,,
C2525,2,,,,,
C2528,2,,,,,
C2529,2,,,,,
C253,3,,,,,
C2530,3,,,,,
C2531,2,,,,,
C2533,1,,,,,
C2535,3,,,,,
C2537,1,,,,,
C2538,2,,,,,
C2539,3,,,,,
C254,3,,,,,
C2540,4,,,,,
C2541,3,,,,,
C2542,7,,,,,
C2543,3,,,,,
C2544,3,,,,,
C2545,1,,,,,
C2546,1,,,,,
C2547,1,,,,,
C2548,1,,,,,
C2549,2,,,,,
C255,2,,,,,
C2550,1,,,,,
C2551,3,,,,,
C2552,2,,,,,
C2553,1,,,,,
C2554,4,,,,,
C2555,1,,,,,
C2556,1,,,,,
C2557,3,,,,,
C2558,1,,,,,
C2559,2,,,,,
C256,3,,,,,
C2560,2,,,,,
C2561,3,,,,,
C2562,3,,,,,
C2563,2,,,,,
C2564,1,,,,,
C2565,1,,,,,
C2566,2,,,,,
C2567,4,,,,,
C2568,1,,,,,
C2569,1,,,,,
C257,3,,,,,
C2570,4,,,,,
C2571,3,,,,,
C2572,1,,,,,
C2573,2,,,,,
C2574,2,,,,,
C2575,2,,,,,
C2577,2,,,,,
C2578,4,,,,,
C2579,5,,,,,
C258,2,,,,,
C2580,1,,,,,
C2581,2,,,,,
C2582,1,,,,,
C2583,4,,,,,
C2585,1,,,,,
C2586,5,,,,,
C2588,4,,,,,
C2589,2,,,,,
C259,1,,,,,
C2590,2,,,,,
C2591,1,,,,,
C2592,2,,,,,
C2593,2,,,,,
C2594,1,,,,,
C2595,1,,,,,
C2596,2,,,,,
C2597,1,,,,,
C2598,1,,,,,
C2599,4,,,,,
C2601,2,,,,,
C2602,2,,,,,
C2603,2,,,,,
C2604,2,,,,,
C2605,2,,,,,
C2606,1,,,,,
C2607,2,,,,,
C2608,1,,,,,
C2609,1,,,,,
C261,2,,,,,
C2610,3,,,,,
C2611,3,,,,,
C2613,1,,,,,
C2614,1,,,,,
C2615,2,,,,,
C2616,1,,,,,
C2617,2,,,,,
C2618,1,,,,,
C2619,2,,,,,
C262,1,,,,,
C2620,1,,,,,
C2621,3,,,,,
C2623,4,,,,,
C2625,1,,,,,
C2626,1,,,,,
C2627,1,,,,,
C2628,4,,,,,
C2629,4,,,,,
C2630,1,,,,,
C2631,1,,,,,
C2632,1,,,,,
C2633,2,,,,,
C2635,3,,,,,
C2636,2,,,,,
C2637,1,,,,,
C2639,3,,,,,
C264,3,,,,,
C2640,2,,,,,
C2641,2,,,,,
C2642,1,,,,,
C2643,1,,,,,
C2644,3,,,,,
C2645,1,,,,,
C2646,1,,,,,
C2647,4,,,,,
C2648,1,,,,,
C2649,6,,,,,
C265,4,,,,,
C2650,1,,,,,
C2652,2,,,,,
C2653,3,,,,,
C2654,2,,,,,
C2655,2,,,,,
C2656,4,,,,,
C2657,1,,,,,
C2658,3,,,,,
C2659,1,,,,,
C266,3,,,,,
C2660,2,,,,,
C2661,2,,,,,
C2662,1,,,,,
C2663,1,,,,,
C2664,1,,,,,
C2665,2,,,,,
C2666,2,,,,,
C2667,4,,,,,
C2668,2,,,,,
C2669,1,,,,,
C2670,1,,,,,
C2671,2,,,,,
C2672,2,,,,,
C2673,1,,,,,
C2674,3,,,,,
C2675,2,,,,,
C2676,3,,,,,
C2677,1,,,,,
C2678,5,,,,,
C268,2,,,,,
C2680,1,,,,,
C2682,2,,,,,
C2684,2,,,,,
C2685,1,,,,,
C2686,2,,,,,
C2688,3,,,,,
C269,3,,,,,
C2690,4,,,,,
C2691,3,,,,,
C2693,3,,,,,
C2694,2,,,,,
C2696,1,,,,,
C2697,3,,,,,
C2698,2,,,,,
C2699,1,,,,,
C270,3,,,,,
C2700,4,,,,,
C2701,2,,,,,
C2702,1,,,,,
C2703,2,,,,,
C2704,2,,,,,
C2705,3,,,,,
C2706,1,,,,,
C2707,1,,,,,
C2708,1,,,,,
C271,2,,,,,
C2710,2,,,,,
C2711,3,,,,,
C2713,3,,,,,
C2714,2,,,,,
C2715,1,,,,,
C2716,3,,,,,
C2718,1,,,,,
C2719,2,,,,,
C272,3,,,,,
C2720,1,,,,,
C2721,2,,,,,
C2722,2,,,,,
C2724,3,,,,,
C2725,2,,,,,
C2726,4,,,,,
C2727,2,,,,,
C2728,3,,,,,
C2729,4,,,,,
C273,2,,,,,
C2730,3,,,,,
C2732,1,,,,,
C2735,2,,,,,
C2736,4,,,,,
C2738,2,,,,,
C274,3,,,,,
C2741,4,,,,,
C2742,1,,,,,
C2744,2,,,,,
C2746,2,,,,,
C2747,4,,,,,
C2748,4,,,,,
C2749,4,,,,,
C275,2,,,,,
C2751,1,,,,,
C2752,2,,,,,
C2753,3,,,,,
C2755,1,,,,,
C2756,2,,,,,
C2757,1,,,,,
C2758,1,,,,,
C2759,2,,,,,
C276,5,,,,,
C2760,4,,,,,
C2763,2,,,,,
C2764,1,,,,,
C2766,6,,,,,
C2767,2,,,,,
C2768,4,,,,,
C2769,1,,,,,
C277,2,,,,,
C2770,3,,,,,
C2771,2,,,,,
C2772,1,,,,,
C2773,4,,,,,
C2774,1,,,,,
C2777,2,,,,,
C2778,3,,,,,
C2779,2,,,,,
C2781,1,,,,,
C2782,2,,,,,
C2783,2,,,,,
C2784,1,,,,,
C2785,3,,,,,
C2787,4,,,,,
C2788,2,,,,,
C2789,2,,,,,
C279,2,,,,,
C2790,3,,,,,
C2792,1,,,,,
C2793,1,,,,,
C2794,2,,,,,
C2795,2,,,,,
C2796,1,,,,,
C2797,3,,,,,
C2798,2,,,,,
C2799,3,,,,,
C280,3,,,,,
C2800,3,,,,,
C2801,3,,,,,
C2802,1,,,,,
C2803,2,,,,,
C2804,2,,,,,
C2805,1,,,,,
C2806,4,,,,,
C2807,1,,,,,
C2809,2,,,,,
C281,1,,,,,
C2810,1,,,,,
C2811,2,,,,,
C2812,2,,,,,
C2814,1,,,,,
C2815,1,,,,,
C2816,1,,,,,
C2817,1,,,,,
C2818,1,,,,,
C2819,1,,,,,
C282,3,,,,,
C2820,1,,,,,
C2821,3,,,,,
C2822,2,,,,,
C2823,2,,,,,
C2824,3,,,,,
C2827,3,,,,,
C2829,1,,,,,
C283,1,,,,,
C2830,1,,,,,
C2832,1,,,,,
C2835,3,,,,,
C2836,2,,,,,
C2837,4,,,,,
C2838,4,,,,,
C2839,2,,,,,
C284,1,,,,,
C2840,2,,,,,
C2841,2,,,,,
C2842,1,,,,,
C2843,1,,,,,
C2845,3,,,,,
C2846,3,,,,,
C2847,4,,,,,
C2848,2,,,,,
C2849,1,,,,,
C285,2,,,,,
C2850,2,,,,,
C2851,1,,,,,
C2852,1,,,,,
C2853,2,,,,,
C2854,3,,,,,
C2855,2,,,,,
C2856,1,,,,,
C2857,2,,,,,
C2859,5,,,,,
C286,4,,,,,
C2860,1,,,,,
C2861,2,,,,,
C2862,4,,,,,
C2863,3,,,,,
C2864,1,,,,,
C2866,2,,,,,
C2867,4,,,,,
C2868,3,,,,,
C2869,4,,,,,
C2870,5,,,,,
C2872,2,,,,,
C2874,2,,,,,
C2875,1,,,,,
C2876,3,,,,,
C2877,2,,,,,
C2878,2,,,,,
C2879,2,,,,,
C288,1,,,,,
C2880,2,,,,,
C2881,2,,,,,
C2882,4,,,,,
C2883,5,,,,,
C2884,1,,,,,
C2885,2,,,,,
C2886,3,,,,,
C2887,1,,,,,
C2888,4,,,,,
C2889,1,,,,,
C2890,2,,,,,
C2892,2,,,,,
C2894,3,,,,,
C2895,3,,,,,
C2896,2,,,,,
C2897,2,,,,,
C2898,4,,,,,
C2899,2,,,,,
C290,2,,,,,
C2900,1,,,,,
C2901,1,,,,,
C2902,1,,,,,
C2903,1,,,,,
C2906,6,,,,,
C2907,2,,,,,
C2908,1,,,,,
C2909,1,,,,,
C291,1,,,,,
C2910,2,,,,,
C2911,3,,,,,
C2912,2,,,,,
C2913,1,,,,,
C2914,1,,,,,
C2915,1,,,,,
C2916,2,,,,,
C2917,3,,,,,
C2919,2,,,,,
C292,2,,,,,
C2921,4,,,,,
C2922,2,,,,,
C2923,3,,,,,
C2924,2,,,,,
C2925,2,,,,,
C2926,4,,,,,
C2927,1,,,,,
C2928,5,,,,,
C2929,4,,,,,
C293,2,,,,,
C2930,1,,,,,
C2931,2,,,,,
C2932,2,,,,,
C2934,4,,,,,
C2935,3,,,,,
C2936,2,,,,,
C2937,3,,,,,
C2938,2,,,,,
C2939,3,,,,,
C294,1,,,,,
C2940,1,,,,,
C2941,2,,,,,
C2942,3,,,,,
C2943,2,,,,,
C2945,2,,,,,
C2946,1,,,,,
C2947,5,,,,,
C2948,1,,,,,
C2949,2,,,,,
C295,5,,,,,
C2950,1,,,,,
C2951,4,,,,,
C2952,4,,,,,
C2953,5,,,,,
C2956,4,,,,,
C2957,2,,,,,
C2958,1,,,,,
C2959,2,,,,,
C296,1,,,,,
C2960,5,,,,,
C2961,3,,,,,
C2962,1,,,,,
C2963,1,,,,,
C2966,2,,,,,
C2967,4,,,,,
C2968,2,,,,,
C2969,2,,,,,
C2970,2,,,,,
C2971,4,,,,,
C2972,1,,,,,
C2974,2,,,,,
C2975,4,,,,,
C2976,3,,,,,
C2977,1,,,,,
C2978,2,,,,,
C2979,2,,,,,
C298,5,,,,,
C2980,2,,,,,
C2982,1,,,,,
C2983,1,,,,,
C2985,1,,,,,
C2986,1,,,,,
C2987,1,,,,,
C2988,2,,,,,
C2989,2,,,,,
C299,3,,,,,
C2990,1,,,,,
C2991,1,,,,,
C2992,4,,,,,
C2993,1,,,,,
C2996,3,,,,,
C2998,1,,,,,
C2999,3,,,,,
C300,2,,,,,
C3000,2,,,,,
C3001,1,,,,,
C3002,1,,,,,
C3003,1,,,,,
C3004,1,,,,,
C3005,2,,,,,
C3006,1,,,,,
C3007,1,,,,,
C3008,1,,,,,
C3009,3,,,,,
C301,2,,,,,
C3010,3,,,,,
C3011,2,,,,,
C3012,1,,,,,
C3014,2,,,,,
C3015,1,,,,,
C3016,2,,,,,
C3017,1,,,,,
C302,1,,,,,
C3020,5,,,,,
C3021,2,,,,,
C3023,1,,,,,
C3024,4,,,,,
C3025,5,,,,,
C3026,5,,,,,
C3027,3,,,,,
C3028,1,,,,,
C3029,4,,,,,
C303,2,,,,,
C3030,2,,,,,
C3031,1,,,,,
C3032,1,,,,,
C3033,1,,,,,
C3034,1,,,,,
C3035,3,,,,,
C3036,3,,,,,
C3037,3,,,,,
C3038,3,,,,,
C3039,1,,,,,
C3040,2,,,,,
C3041,2,,,,,
C3042,2,,,,,
C3043,3,,,,,
C3044,3,,,,,
C3046,5,,,,,
C3047,3,,,,,
C3048,3,,,,,
C3049,2,,,,,
C305,1,,,,,
C3051,1,,,,,
C3052,2,,,,,
C3053,1,,,,,
C3055,2,,,,,
C3057,2,,,,,
C3058,4,,,,,
C3059,2,,,,,
C306,2,,,,,
C3060,2,,,,,
C3062,1,,,,,
C3063,2,,,,,
C3064,2,,,,,
C3065,2,,,,,
C3066,1,,,,,
C3068,3,,,,,
C3069,2,,,,,
C307,1,,,,,
C3070,3,,,,,
C3071,5,,,,,
C3072,1,,,,,
C3073,2,,,,,
C3074,4,,,,,
C3075,2,,,,,
C3076,2,,,,,
C3078,1,,,,,
C3079,4,,,,,
C308,2,,,,,
C3081,4,,,,,
C3082,5,,,,,
C3083,2,,,,,
C3084,1,,,,,
C3085,1,,,,,
C3086,3,,,,,
C3087,2,,,,,
C3088,1,,,,,
C3089,1,,,,,
C3090,1,,,,,
C3092,3,,,,,
C3093,2,,,,,
C3094,3,,,,,
C3095,2,,,,,
C3096,2,,,,,
C3097,1,,,,,
C3099,2,,,,,
C310,4,,,,,
C3100,2,,,,,
C3101,1,,,,,
C3102,2,,,,,
C3103,2,,,,,
C3104,1,,,,,
C3105,2,,,,,
C3106,3,,,,,
C3107,4,,,,,
C3108,2,,,,,
C3109,1,,,,,
C311,3,,,,,
C3110,1,,,,,
C3111,3,,,,,
C3112,3,,,,,
C3113,1,,,,,
C3114,4,,,,,
C3115,2,,,,,
C3116,3,,,,,
C3117,1,,,,,
C3119,3,,,,,
C3120,4,,,,,
C3121,1,,,,,
C3122,1,,,,,
C3123,3,,,,,
C3124,2,,,,,
C3125,1,,,,,
C3126,4,,,,,
C3127,1,,,,,
C3128,3,,,,,
C3129,2,,,,,
C313,1,,,,,
C3131,2,,,,,
C3132,5,,,,,
C3133,2,,,,,
C3134,2,,,,,
C3135,2,,,,,
C3136,1,,,,,
C3137,4,,,,,
C3138,1,,,,,
C3139,1,,,,,
C314,3,,,,,
C3140,5,,,,,
C3141,1,,,,,
C3143,4,,,,,
C3144,2,,,,,
C3145,3,,,,,
C3146,1,,,,,
C3147,1,,,,,
C3148,6,,,,,
C3149,1,,,,,
C315,3,,,,,
C3150,2,,,,,
C3152,1,,,,,
C3153,4,,,,,
C3154,1,,,,,
C3155,2,,,,,
C3156,2,,,,,
C3157,1,,,,,
C3159,1,,,,,
C316,4,,,,,
C3160,1,,,,,
C3161,2,,,,,
C3162,2,,,,,
C3163,5,,,,,
C3164,5,,,,,
C3165,2,,,,,
C3166,2,,,,,
C3168,1,,,,,
C3169,4,,,,,
C317,3,,,,,
C3170,2,,,,,
C3171,1,,,,,
C3172,1,,,,,
C3173,4,,,,,
C3174,1,,,,,
C3175,1,,,,,
C3176,2,,,,,
C3178,1,,,,,
C3179,3,,,,,
C318,2,,,,,
C3180,3,,,,,
C3182,2,,,,,
C3183,2,,,,,
C3184,3,,,,,
C3185,3,,,,,
C3187,1,,,,,
C3188,4,,,,,
C3189,2,,,,,
C319,1,,,,,
C3190,4,,,,,
C3191,1,,,,,
C3193,2,,,,,
C3194,5,,,,,
C3195,1,,,,,
C3196,1,,,,,
C3198,3,,,,,
C3199,3,,,,,
C320,1,,,,,
C3200,2,,,,,
C3201,4,,,,,
C3202,2,,,,,
C3203,1,,,,,
C3205,2,,,,,
C3206,5,,,,,
C3208,1,,,,,
C3209,1,,,,,
C321,2,,,,,
C3210,4,,,,,
C3211,3,,,,,
C3212,4,,,,,
C3213,4,,,,,
C3214,3,,,,,
C3216,1,,,,,
C3217,2,,,,,
C3218,3,,,,,
C322,2,,,,,
C3220,1,,,,,
C3221,4,,,,,
C3222,2,,,,,
C3223,6,,,,,
C3224,3,,,,,
C3225,1,,,,,
C3226,2,,,,,
C3227,2,,,,,
C3228,3,,,,,
C3229,3,,,,,
C323,2,,,,,
C3230,2,,,,,
C3231,2,,,,,
C3232,1,,,,,
C3233,1,,,,,
C3234,1,,,,,
C3235,1,,,,,
C3237,2,,,,,
C3238,4,,,,,
C3239,1,,,,,
C324,2,,,,,
C3240,1,,,,,
C3241,1,,,,,
C3242,4,,,,,
C3243,1,,,,,
C3244,1,,,,,
C3245,2,,,,,
C3246,2,,,,,
C3248,2,,,,,
C3249,1,,,,,
C3250,1,,,,,
C3251,5,,,,,
C3252,1,,,,,
C3253,3,,,,,
C3254,1,,,,,
C3256,2,,,,,
C3257,4,,,,,
C3258,2,,,,,
C3259,7,,,,,
C326,1,,,,,
C3260,4,,,,,
C3261,2,,,,,
C3263,2,,,,,
C3264,3,,,,,
C3265,3,,,,,
C3266,2,,,,,
C3267,2,,,,,
C3268,1,,,,,
C3269,5,,,,,
C327,3,,,,,
C3270,1,,,,,
C3272,4,,,,,
C3273,3,,,,,
C3274,3,,,,,
C3275,4,,,,,
C3276,3,,,,,
C3277,1,,,,,
C3278,1,,,,,
C328,1,,,,,
C3280,3,,,,,
C3281,3,,,,,
C3282,2,,,,,
C3284,4,,,,,
C3285,2,,,,,
C3286,2,,,,,
C3287,3,,,,,
C3288,3,,,,,
C329,2,,,,,
C3290,3,,,,,
C3291,1,,,,,
C3292,2,,,,,
C3293,5,,,,,
C3295,2,,,,,
C3297,3,,,,,
C3298,1,,,,,
C3299,2,,,,,
C330,3,,,,,
C3300,1,,,,,
C3301,3,,,,,
C3302,1,,,,,
C3303,3,,,,,
C3304,1,,,,,
C3305,1,,,,,
C3306,3,,,,,
C3308,3,,,,,
C3309,3,,,,,
C331,1,,,,,
C3310,2,,,,,
C3311,1,,,,,
C3312,1,,,,,
C3313,1,,,,,
C3314,1,,,,,
C3316,2,,,,,
C3317,1,,,,,
C332,2,,,,,
C3321,2,,,,,
C3322,1,,,,,
C3324,1,,,,,
C3325,3,,,,,
C3326,1,,,,,
C3327,1,,,,,
C3328,4,,,,,
C3329,4,,,,,
C333,4,,,,,
C3330,4,,,,,
C3332,3,,,,,
C3333,3,,,,,
C3334,1,,,,,
C3335,2,,,,,
C3336,1,,,,,
C3337,5,,,,,
C3338,1,,,,,
C3339,1,,,,,
C334,3,,,,,
C3340,3,,,,,
C3341,1,,,,,
C3342,4,,,,,
C3343,1,,,,,
C3344,1,,,,,
C3345,1,,,,,
C3346,1,,,,,
C3347,3,,,,,
C3348,2,,,,,
C3349,2,,,,,
C3351,2,,,,,
C3352,2,,,,,
C3353,2,,,,,
C3354,3,,,,,
C3355,1,,,,,
C3356,3,,,,,
C3357,4,,,,,
C3358,1,,,,,
C3359,3,,,,,
C336,4,,,,,
C3360,1,,,,,
C3361,1,,,,,
C3363,3,,,,,
C3364,2,,,,,
C3365,2,,,,,
C3366,3,,,,,
C3369,3,,,,,
C337,1,,,,,
C3370,1,,,,,
C3371,3,,,,,
C3374,3,,,,,
C3375,4,,,,,
C3376,3,,,,,
C3378,2,,,,,
C3379,4,,,,,
C338,4,,,,,
